cluster	org_name	org_node	org_lat	org_long	org_inc	hosp_name	hosp_node	hosp_lat	hosp_long	hosp_inc	hosp_bed	subject1	subject2	subject3	subject4	subject5	subject1_count	subject2_count	subject3_count	subject4_count	subject5_count	subject1_cost	subject2_cost	subject3_cost	subject4_cost	subject5_cost	FIPS	n1	n2	county
																											46079.0	1	0.259	Miner County
																											46081.0	0.943	0.683	Minnehaha County
																											46083.0	0.9559	0.746	Moody County
																											46085.0	0.9339	0.213	Pennington County
																											46087.0	0.8177	0.524	Perkins County
																											46089.0	1	0.516	Potter County
																											46091.0	0.9832	0.351	Roberts County
																											46093.0	0.9996	0.296	Sanborn County
																											46095.0	0.5798	0.121	Oglala County
																											46097.0	1	0.438	Oglala County
																											46099.0	0.9855	0.692	Spink County
																											46101.0	0.9714	0.132	Stanley County
																											46103.0	0.9551	0.687	Sully County
																											46105.0	0.9812	0.725	Todd County
																											46107.0	1	0.79	Tripp County
																											46109.0	0.8816	0.533	Turner County
																											46111.0	1	0.353	Union County
																											46102.0	0.7255	0.333	Walworth County
																											46115.0	1	0.106	Yankton County
																											46117.0	0.9829	0.164	Ziebach County
																											46119.0	1	0.914	Anderson County
																											46121.0	0.6264	0.17	Bedford County
																											46123.0	0.898	0.358	Benton County
																											46125.0	0.8632	0.281	Bledsoe County
																											46127.0	0.9375	0.426	Blount County
																											46129.0	1	0.272	Bradley County
																											46135.0	0.9268	0.857	Campbell County
																											46137.0	1	0.175	Cannon County
																											47001.0	0.9693	0.653	Carroll County
																											47003.0	0.9608	0.442	Carter County
																											47005.0	0.7196	0.124	Cheatham County
																											47007.0	0.5383	0.237	Chester County
																											47009.0	0.9846	0.598	Claiborne County
																											47011.0	0.9779	0.693	Clay County
																											47013.0	0.8579	0.363	Cocke County
																											47015.0	0.9968	0.324	Coffee County
																											47017.0	0.7124	0.444	Crockett County
																											47019.0	0.9709	0.286	Cumberland County
																											47021.0	0.9378	0.309	Davidson County
																											47023.0	0.5659	0.349	Decatur County
																											47025.0	0.9572	0.351	DeKalb County
																											47027.0	0.979	0.227	Dickson County
																											47029.0	0.8098	0.228	Dyer County
																											47031.0	0.9451	0.608	Fayette County
																											47033.0	0.9047	0.142	Fentress County
																											47035.0	0.6759	0.419	Franklin County
																											47037.0	0.9755	0.55	Gibson County
																											47039.0	0.747	0.299	Giles County
																											47041.0	0.9949	0.454	Grainger County
																											47043.0	0.7908	0.396	Greene County
																											47045.0	0.9223	0.361	Grundy County
																											47047.0	0.8153	0.455	Hamblen County
																											47049.0	0.989	0.226	Hamilton County
																											47051.0	0.9752	0.343	Hancock County
																											47053.0	0.9531	0.432	Hardeman County
																											47055.0	0.8769	0.253	Hardin County
																											47057.0	0.6756	0.109	Hawkins County
																											47059.0	0.9624	0.48	Haywood County
																											47061.0	0.875	0.275	Henderson County
																											47063.0	1	0.7	Henry County
																											47065.0	0.987	0.787	Hickman County
																											47067.0	0.7093	0.273	Houston County
																											47069.0	0.5642	0.123	Humphreys County
																											47071.0	0.6392	0.217	Jackson County
																											47073.0	0.8242	0.486	Jefferson County
																											47075.0	0.8418	0.182	Johnson County
																											47077.0	0.7284	0.26	Knox County
																											47079.0	0.8651	0.624	Lake County
																											47081.0	0.7894	0.193	Lauderdale County
																											47083.0	0.8377	0.19	Lawrence County
																											47085.0	0.744	0.615	Lewis County
																											47087.0	0.928	0.33	Lincoln County
																											47089.0	0.8221	0.236	Loudon County
																											47091.0	0.9371	0.373	McMinn County
																											47093.0	0.983	0.631	McNairy County
																											47095.0	1	0.253	Macon County
																											47097.0	0.832	0.252	Madison County
																											47099.0	0.9445	0.297	Marion County
																											47101.0	0.9	0.33	Marshall County
																											47103.0	0.9632	0.259	Maury County
																											47105.0	0.9323	0.445	Meigs County
																											47107.0	0.8066	0.376	Monroe County
																											47109.0	0.5099	0.098	Montgomery County
																											47111.0	0.9881	0.639	Moore County
																											47113.0	0.9574	0.794	Morgan County
																											47115.0	0.9105	0.543	Obion County
